   t/P,   v1r (km/s),    v2r (km/s),        Mbol,     dS (W),  y1p (AU),   z1p (AU),   y2p (AU),   z2p (AU),  ycmp (AU),  zcmp (AU)
0.247752,102.890252,-108.40223,-2.457487,0,-0.02599591,-0.000636293,0.02738855,0.0006703802,0,0
0.248751,102.019869,-107.485219,-2.457487,0,-0.02582479,-0.000639866,0.02720826,0.0006741445,0,0
0.24975,101.149097,-106.567799,-2.457487,0,-0.02565272,-0.0006434154,0.02702697,0.0006778841,0,0
0.250749,100.277979,-105.650013,-2.457487,0,-0.02547971,-0.0006469411,0.02684469,0.0006815987,0,0
0.251748,99.406556,-104.731907,-2.457487,0,-0.02530576,-0.0006504432,0.02666143,0.0006852883,0,0
0.252747,98.53487,-103.813524,-2.457487,0,-0.02513089,-0.0006539214,0.02647719,0.0006889529,0,0
0.253746,97.662961,-102.894906,-2.457487,0,-0.02495511,-0.0006573759,0.02629199,0.0006925924,0,0
0.254745,96.79087,-101.976095,-2.457487,0,-0.02477842,-0.0006608064,0.02610583,0.0006962067,0,0
0.255744,95.918636,-101.057134,-2.457487,0,-0.02460083,-0.000664213,0.02591873,0.0006997958,0,0
0.256743,95.046297,-100.138063,-2.457487,0,-0.02442236,-0.0006675956,0.0257307,0.0007033597,0,0
0.257742,94.173892,-99.218922,-2.457487,0,-0.024243,-0.0006709542,0.02554173,0.0007068981,0,0
0.258741,93.301459,-98.299751,-2.457487,0,-0.02406278,-0.0006742886,0.02535185,0.0007104112,0,0
0.25974,92.429033,-97.380589,-2.457487,0,-0.02388169,-0.0006775988,0.02516107,0.0007138988,0,0
0.260739,91.556653,-96.461474,-2.457487,0,-0.02369975,-0.0006808849,0.02496938,0.0007173608,0,0
0.261738,90.684353,-95.542444,-2.457487,0,-0.02351697,-0.0006841466,0.0247768,0.0007207973,0,0
0.262737,89.81217,-94.623536,-2.457487,0,-0.02333335,-0.0006873841,0.02458335,0.0007242082,0,0
0.263736,88.940136,-93.704787,-2.457487,0,-0.0231489,-0.0006905971,0.02438902,0.0007275934,0,0
0.264735,88.068288,-92.786232,-2.457487,0,-0.02296364,-0.0006937858,0.02419384,0.0007309529,0,0
0.265734,87.196658,-91.867907,-2.457487,0,-0.02277757,-0.00069695,0.0239978,0.0007342866,0,0
0.266733,86.325279,-90.949847,-2.457487,0,-0.0225907,-0.0007000896,0.02380091,0.0007375944,0,0
0.267732,85.454184,-90.032086,-2.457487,0,-0.02240303,-0.0007032048,0.0236032,0.0007408764,0,0
0.268731,84.583404,-89.114658,-2.457487,0,-0.02221459,-0.0007062953,0.02340465,0.0007441325,0,0
0.26973,83.712972,-88.197595,-2.457487,0,-0.02202537,-0.0007093611,0.0232053,0.0007473626,0,0
0.270729,82.842917,-87.280931,-2.457487,0,-0.02183538,-0.0007124023,0.02300513,0.0007505667,0,0
0.271728,81.973271,-86.364696,-2.457487,0,-0.02164463,-0.0007154187,0.02280417,0.0007537447,0,0
0.272727,81.104063,-85.448923,-2.457487,0,-0.02145314,-0.0007184104,0.02260242,0.0007568967,0,0
0.273726,80.235322,-84.533643,-2.457487,0,-0.02126091,-0.0007213773,0.02239989,0.0007600225,0,0
0.274725,79.367077,-83.618885,-2.457487,0,-0.02106795,-0.0007243193,0.02219659,0.0007631221,0,0
0.275724,78.499357,-82.70468,-2.457487,0,-0.02087426,-0.0007272365,0.02199252,0.0007661956,0,0
0.276723,77.632189,-81.791056,-2.457487,0,-0.02067986,-0.0007301287,0.02178771,0.0007692427,0,0
0.277722,76.7656,-80.878043,-2.457487,0,-0.02048475,-0.000732996,0.02158215,0.0007722636,0,0
0.278721,75.899618,-79.965669,-2.457487,0,-0.02028895,-0.0007358382,0.02137586,0.0007752582,0,0
0.27972,75.034268,-79.053961,-2.457487,0,-0.02009246,-0.0007386555,0.02116884,0.0007782263,0,0
0.280719,74.169576,-78.142946,-2.457487,0,-0.01989528,-0.0007414477,0.0209611,0.0007811681,0,0
0.281718,73.305568,-77.232652,-2.457487,0,-0.01969744,-0.0007442149,0.02075266,0.0007840835,0,0
0.282717,72.442269,-76.323105,-2.457487,0,-0.01949893,-0.0007469569,0.02054351,0.0007869724,0,0
0.283716,71.579703,-75.41433,-2.457487,0,-0.01929976,-0.0007496738,0.02033368,0.0007898349,0,0
0.284715,70.717894,-74.506352,-2.457487,0,-0.01909995,-0.0007523655,0.02012316,0.0007926708,0,0
0.285714,69.856865,-73.599197,-2.457487,0,-0.0188995,-0.000755032,0.01991197,0.0007954801,0,0
0.286713,68.99664,-72.692889,-2.457487,0,-0.01869842,-0.0007576733,0.01970012,0.0007982629,0,0
0.287712,68.137242,-71.787451,-2.457487,0,-0.01849671,-0.0007602893,0.01948761,0.0008010191,0,0
0.288711,67.278691,-70.882907,-2.457487,0,-0.0182944,-0.0007628801,0.01927445,0.0008037487,0,0
0.28971,66.421011,-69.97928,-2.457487,0,-0.01809147,-0.0007654456,0.01906066,0.0008064516,0,0
0.290709,65.564223,-69.076592,-2.457487,0,-0.01788795,-0.0007679857,0.01884623,0.0008091278,0,0
0.291708,64.708347,-68.174865,-2.457487,0,-0.01768384,-0.0007705005,0.01863119,0.0008117773,0,0
0.292707,63.853404,-67.274122,-2.457487,0,-0.01747915,-0.0007729899,0.01841553,0.0008144001,0,0
0.293706,62.999414,-66.374382,-2.457487,0,-0.01727388,-0.000775454,0.01819927,0.0008169962,0,0
0.294705,62.146396,-65.475667,-2.457487,0,-0.01706805,-0.0007778926,0.01798241,0.0008195654,0,0
0.295704,61.294371,-64.577998,-2.457487,0,-0.01686167,-0.0007803058,0.01776497,0.0008221079,0,0
0.296703,60.443356,-63.681393,-2.457487,0,-0.01665473,-0.0007826936,0.01754695,0.0008246236,0,0
0.297702,59.593371,-62.785873,-2.457487,0,-0.01644725,-0.0007850559,0.01732836,0.0008271125,0,0
0.298701,58.744434,-61.891457,-2.457487,0,-0.01623924,-0.0007873928,0.0171092,0.0008295745,0,0
0.2997,57.896562,-60.998163,-2.457487,0,-0.01603071,-0.0007897041,0.0168895,0.0008320097,0,0
0.300699,57.049772,-60.10601,-2.457487,0,-0.01582166,-0.00079199,0.01666925,0.000834418,0,0
0.301698,56.204082,-59.215015,-2.457487,0,-0.0156121,-0.0007942503,0.01644846,0.0008367994,0,0
0.302697,55.359508,-58.325195,-2.457487,0,-0.01540203,-0.0007964851,0.01622714,0.0008391539,0,0
0.303696,54.516066,-57.436569,-2.457487,0,-0.01519148,-0.0007986943,0.01600531,0.0008414815,0,0
0.304695,53.673773,-56.549153,-2.457487,0,-0.01498044,-0.000800878,0.01578296,0.0008437821,0,0
0.305694,52.832643,-55.662963,-2.457487,0,-0.01476892,-0.0008030361,0.01556011,0.0008460559,0,0
0.306693,51.992692,-54.778015,-2.457487,0,-0.01455694,-0.0008051686,0.01533677,0.0008483026,0,0
0.307692,51.153936,-53.894325,-2.457487,0,-0.01434449,-0.0008072755,0.01511294,0.0008505224,0,0
0.308691,50.316387,-53.011908,-2.457487,0,-0.01413158,-0.0008093569,0.01488863,0.0008527153,0,0
0.30969,49.480061,-52.130779,-2.457487,0,-0.01391823,-0.0008114126,0.01466385,0.0008548811,0,0
0.310689,48.644972,-51.250953,-2.456516,2.595194E+026,-0.01370445,-0.0008134427,0.01443861,0.00085702,0,0
0.311688,47.811132,-50.372443,-2.455711,4.74101E+026,-0.01349023,-0.0008154472,0.01421292,0.0008591318,0,0
0.312687,46.978556,-49.495264,-2.45448,8.012769E+026,-0.01327559,-0.000817426,0.01398678,0.0008612167,0,0
0.313686,46.147255,-48.619429,-2.452843,1.234774E+027,-0.01306053,-0.0008193792,0.0137602,0.0008632746,0,0
0.314685,45.317243,-47.744952,-2.450779,1.778368E+027,-0.01284506,-0.0008213068,0.01353319,0.0008653054,0,0
0.315684,44.488531,-46.871845,-2.448403,2.400549E+027,-0.0126292,-0.0008232088,0.01330576,0.0008673092,0,0
0.316683,43.661132,-46.000122,-2.445736,3.093663E+027,-0.01241294,-0.0008250851,0.01307792,0.000869286,0,0
0.317682,42.835058,-45.129793,-2.442584,3.906539E+027,-0.0121963,-0.0008269357,0.01284967,0.0008712358,0,0
0.318681,42.010319,-44.260872,-2.439175,4.777591E+027,-0.01197928,-0.0008287607,0.01262103,0.0008731586,0,0
0.31968,41.186927,-43.393369,-2.435389,5.73545E+027,-0.01176189,-0.00083056,0.01239199,0.0008750543,0,0
0.320679,40.364892,-42.527297,-2.431325,6.752203E+027,-0.01154414,-0.0008323337,0.01216257,0.000876923,0,0
0.321678,39.544225,-41.662666,-2.42686,7.856146E+027,-0.01132603,-0.0008340817,0.01193278,0.0008787647,0,0
0.322677,38.724937,-40.799487,-2.422101,9.017438E+027,-0.01110757,-0.0008358041,0.01170262,0.0008805793,0,0
0.323676,37.907036,-39.93777,-2.417015,1.024153E+028,-0.01088878,-0.0008375008,0.01147211,0.0008823669,0,0
0.324675,37.090533,-39.077526,-2.411577,1.153066E+028,-0.01066965,-0.0008391719,0.01124124,0.0008841275,0,0
0.325674,36.275438,-38.218765,-2.405885,1.285899E+028,-0.0104502,-0.0008408173,0.01101003,0.0008858611,0,0
0.326673,35.461758,-37.361495,-2.399895,1.423385E+028,-0.01023043,-0.0008424371,0.01077849,0.0008875676,0,0
0.327672,34.649504,-36.505727,-2.393369,1.570486E+028,-0.01001035,-0.0008440312,0.01054662,0.0008892471,0,0
0.328671,33.838683,-35.65147,-2.386769,1.716487E+028,-0.009789963,-0.0008455997,0.01031443,0.0008908997,0,0
0.32967,33.029305,-34.798732,-2.379843,1.866721E+028,-0.009569283,-0.0008471425,0.01008192,0.0008925252,0,0
0.330669,32.221376,-33.947521,-2.372409,2.024623E+028,-0.009348314,-0.0008486597,0.009849116,0.0008941237,0,0
0.331668,31.414906,-33.097847,-2.364909,2.180502E+028,-0.009127063,-0.0008501513,0.009616013,0.0008956952,0,0
0.332667,30.609901,-32.249717,-2.357033,2.340535E+028,-0.008905539,-0.0008516173,0.009382621,0.0008972397,0,0
0.333666,29.806369,-31.403139,-2.348926,2.501385E+028,-0.008683747,-0.0008530577,0.009148948,0.0008987572,0,0
0.334665,29.004318,-30.558121,-2.34053,2.663942E+028,-0.008461696,-0.0008544724,0.008915001,0.0009002478,0,0
0.335664,28.203753,-29.714669,-2.331795,2.82878E+028,-0.008239392,-0.0008558616,0.008680788,0.0009017113,0,0
0.336663,27.404683,-28.872791,-2.322884,2.992507E+028,-0.008016843,-0.0008572252,0.008446317,0.000903148,0,0
0.337662,26.607112,-28.032493,-2.313798,3.154936E+028,-0.007794055,-0.0008585632,0.008211594,0.0009045576,0,0
0.338661,25.811048,-27.193783,-2.304407,3.318135E+028,-0.007571037,-0.0008598756,0.007976628,0.0009059404,0,0
0.33966,25.016497,-26.356667,-2.294835,3.479669E+028,-0.007347794,-0.0008611625,0.007741425,0.0009072962,0,0
0.340659,24.223464,-25.52115,-2.285141,3.638417E+028,-0.007124333,-0.0008624238,0.007505994,0.0009086251,0,0
0.341658,23.431955,-24.687238,-2.275243,3.795597E+028,-0.006900663,-0.0008636596,0.007270342,0.0009099271,0,0
0.342657,22.641975,-23.854938,-2.26496,3.953739E+028,-0.00667679,-0.0008648699,0.007034475,0.0009112022,0,0
0.343656,21.85353,-23.024255,-2.254516,4.109103E+028,-0.006452721,-0.0008660546,0.006798402,0.0009124504,0,0
0.344655,21.066625,-22.195194,-2.243913,4.261545E+028,-0.006228462,-0.0008672139,0.00656213,0.0009136718,0,0
0.345654,20.281263,-21.36776,-2.233088,4.411821E+028,-0.006004022,-0.0008683476,0.006325666,0.0009148663,0,0
0.346653,19.497451,-20.541958,-2.222177,4.557933E+028,-0.005779406,-0.0008694559,0.006089017,0.0009160339,0,0
0.347652,18.715193,-19.717792,-2.211056,4.701459E+028,-0.005554622,-0.0008705388,0.005852191,0.0009171748,0,0
0.348651,17.934491,-18.895268,-2.199739,4.842051E+028,-0.005329676,-0.0008715961,0.005615194,0.0009182888,0,0
0.34965,17.155352,-18.074389,-2.188504,4.976331E+028,-0.005104575,-0.0008726281,0.005378035,0.000919376,0,0
0.350649,16.377778,-17.255159,-2.177209,5.106122E+028,-0.004879327,-0.0008736346,0.00514072,0.0009204365,0,0
0.351648,15.601774,-16.437583,-2.165663,5.233557E+028,-0.004653938,-0.0008746158,0.004903256,0.0009214702,0,0
0.352647,14.827342,-15.621664,-2.15426,5.35434E+028,-0.004428415,-0.0008755715,0.004665652,0.0009224772,0,0
0.353646,14.054486,-14.807405,-2.142672,5.472055E+028,-0.004202764,-0.0008765019,0.004427912,0.0009234574,0,0
0.354645,13.28321,-13.99481,-2.131265,5.583111E+028,-0.003976993,-0.000877407,0.004190046,0.0009244109,0,0
0.355644,12.513516,-13.183883,-2.119977,5.688424E+028,-0.003751108,-0.0008782867,0.00395206,0.0009253378,0,0
0.356643,11.745407,-12.374625,-2.108555,5.790455E+028,-0.003525115,-0.0008791411,0.003713961,0.000926238,0,0
0.357642,10.978886,-11.567041,-2.097546,5.884603E+028,-0.003299022,-0.0008799703,0.003475756,0.0009271115,0,0
0.358641,10.213956,-10.761132,-2.086622,5.974063E+028,-0.003072836,-0.0008807741,0.003237452,0.0009279584,0,0
0.35964,9.450618,-9.956901,-2.075796,6.058915E+028,-0.002846561,-0.0008815527,0.002999056,0.0009287788,0,0
0.360639,8.688876,-9.154351,-2.065304,6.137636E+028,-0.002620207,-0.0008823061,0.002760575,0.0009295725,0,0
0.361638,7.92873,-8.353484,-2.055217,6.210132E+028,-0.002393778,-0.0008830342,0.002522016,0.0009303397,0,0
0.362637,7.170184,-7.554301,-2.045554,6.276711E+028,-0.002167282,-0.0008837372,0.002283386,0.0009310803,0,0
0.363636,6.413239,-6.756805,-2.036165,6.338787E+028,-0.001940725,-0.000884415,0.002044693,0.0009317944,0,0
0.364635,5.657896,-5.960998,-2.027345,6.394799E+028,-0.001714114,-0.0008850677,0.001805941,0.000932482,0,0
0.365634,4.904157,-5.16688,-2.019152,6.444872E+028,-0.001487455,-0.0008856952,0.00156714,0.0009331431,0,0
0.366633,4.152024,-4.374454,-2.011864,6.487863E+028,-0.001260755,-0.0008862976,0.001328295,0.0009337778,0,0
0.367632,3.401498,-3.583721,-2.005411,6.524726E+028,-0.00103402,-0.000886875,0.001089413,0.0009343861,0,0
0.368631,2.652579,-2.794681,-1.999768,6.556054E+028,-0.0008072561,-0.0008874273,0.000850502,0.000934968,0,0
0.36963,1.905269,-2.007337,-1.995621,6.578543E+028,-0.0005804708,-0.0008879545,0.0006115675,0.0009355235,0,0
0.370629,1.159569,-1.221689,-1.992921,6.592947E+028,-0.00035367,-0.0008884568,0.0003726167,0.0009360527,0,0
0.371628,0.41548,-0.437737,-1.991477,6.600571E+028,-0.0001268602,-0.0008889341,0.0001336563,0.0009365555,0,0
0.372627,-0.326999,0.344517,-1.991399,6.600983E+028,9.995229E-05,-0.0008893864,-0.0001053069,0.0009370321,0,0
0.373626,-1.067866,1.125073,-1.99264,6.594436E+028,0.0003267611,-0.0008898138,-0.0003442662,0.0009374823,0,0
0.374625,-1.80712,1.90393,-1.995351,6.57999E+028,0.0005535599,-0.0008902162,-0.0005832149,0.0009379064,0,0
0.375624,-2.544762,2.681089,-1.999406,6.558037E+028,0.0007803424,-0.0008905938,-0.0008221464,0.0009383042,0,0
0.376623,-3.280792,3.456549,-2.004771,6.528322E+028,0.001007102,-0.0008909466,-0.001061054,0.0009386759,0,0
0.377622,-4.015209,4.23031,-2.011054,6.492549E+028,0.001233833,-0.0008912745,-0.001299931,0.0009390214,0,0
0.378621,-4.748014,5.002372,-2.018413,6.449299E+028,0.001460529,-0.0008915776,-0.001538771,0.0009393407,0,0
0.37962,-5.479206,5.772735,-2.026474,6.400213E+028,0.001687183,-0.000891856,-0.001777568,0.000939634,0,0
0.380619,-6.208785,6.541399,-2.035111,6.345594E+028,0.001913789,-0.0008921096,-0.002016314,0.0009399012,0,0
0.381618,-6.936753,7.308365,-2.044356,6.284776E+028,0.002140342,-0.0008923385,-0.002255003,0.0009401424,0,0
0.382617,-7.66311,8.073633,-2.054218,6.217144E+028,0.002366834,-0.0008925427,-0.002493629,0.0009403575,0,0
0.383616,-8.387855,8.837204,-2.064333,6.144752E+028,0.002593261,-0.0008927223,-0.002732185,0.0009405467,0,0
0.384615,-9.11099,9.599079,-2.074738,6.067013E+028,0.002819614,-0.0008928772,-0.002970665,0.00094071,0,0
0.385614,-9.832515,10.359257,-2.085344,5.984278E+028,0.00304589,-0.0008930076,-0.003209062,0.0009408473,0,0
0.386613,-10.552431,11.11774,-2.09644,5.893842E+028,0.00327208,-0.0008931134,-0.00344737,0.0009409587,0,0
0.387612,-11.27074,11.874529,-2.107504,5.799619E+028,0.00349818,-0.0008931946,-0.003685583,0.0009410443,0,0
0.388611,-11.987441,12.629625,-2.118658,5.700432E+028,0.003724183,-0.0008932514,-0.003923693,0.0009411041,0,0
0.38961,-12.702536,13.383029,-2.130182,5.593408E+028,0.003950083,-0.0008932836,-0.004161695,0.0009411381,0,0
0.390609,-13.416026,14.134742,-2.141596,5.482735E+028,0.004175874,-0.0008932915,-0.004399582,0.0009411464,0,0
0.391608,-14.127912,14.884765,-2.153069,5.366669E+028,0.00440155,-0.0008932749,-0.004637348,0.0009411289,0,0
0.392607,-14.838196,15.6331,-2.164533,5.245749E+028,0.004627106,-0.0008932339,-0.004874986,0.0009410858,0,0
0.393606,-15.546879,16.379747,-2.175897,5.120864E+028,0.004852534,-0.0008931686,-0.005112491,0.000941017,0,0
0.394605,-16.253962,17.12471,-2.187329,4.990064E+028,0.005077829,-0.000893079,-0.005349855,0.0009409226,0,0
0.395604,-16.959446,17.867988,-2.198722,4.854419E+028,0.005302985,-0.0008929652,-0.005587074,0.0009408026,0,0
0.396603,-17.663334,18.609584,-2.209848,4.716722E+028,0.005527997,-0.000892827,-0.005824139,0.0009406571,0,0
0.397602,-18.365626,19.349499,-2.221048,4.572751E+028,0.005752857,-0.0008926647,-0.006061046,0.000940486,0,0
0.398601,-19.066325,20.087736,-2.231976,4.426956E+028,0.005977561,-0.0008924782,-0.006297788,0.0009402895,0,0
0.3996,-19.765432,20.824295,-2.242817,4.277009E+028,0.006202103,-0.0008922676,-0.006534358,0.0009400676,0,0
0.400599,-20.46295,21.559179,-2.2535,4.123944E+028,0.006426476,-0.0008920328,-0.006770751,0.0009398203,0,0
0.401598,-21.158879,22.29239,-2.263972,3.968655E+028,0.006650674,-0.000891774,-0.00700696,0.0009395476,0,0
0.402597,-21.853221,23.02393,-2.274215,3.811644E+028,0.006874693,-0.0008914912,-0.00724298,0.0009392496,0,0
0.403596,-22.54598,23.7538,-2.284184,3.653841E+028,0.007098525,-0.0008911843,-0.007478803,0.0009389263,0,0
0.404595,-23.237156,24.482003,-2.293914,3.494965E+028,0.007322166,-0.0008908535,-0.007714425,0.0009385778,0,0
0.405594,-23.926751,25.208542,-2.303464,3.334259E+028,0.007545609,-0.0008904988,-0.007949839,0.0009382041,0,0
0.406593,-24.614769,25.933417,-2.312857,3.171507E+028,0.007768849,-0.0008901202,-0.008185038,0.0009378052,0,0
0.407592,-25.30121,26.656632,-2.322148,3.005838E+028,0.00799188,-0.0008897177,-0.008420017,0.0009373811,0,0
0.408591,-25.986078,27.378189,-2.330951,2.844469E+028,0.008214697,-0.0008892914,-0.00865477,0.000936932,0,0
0.40959,-26.669374,28.09809,-2.339728,2.679255E+028,0.008437292,-0.0008888414,-0.00888929,0.0009364579,0,0
0.410589,-27.3511,28.816338,-2.348117,2.517226E+028,0.008659662,-0.0008883676,-0.009123572,0.0009359587,0,0
0.411588,-28.03126,29.532934,-2.356321,2.354807E+028,0.008881799,-0.0008878701,-0.00935761,0.0009354345,0,0
0.412587,-28.709855,30.247882,-2.364222,2.194616E+028,0.009103699,-0.0008873489,-0.009591397,0.0009348855,0,0
0.413586,-29.386887,30.961184,-2.371801,2.037382E+028,0.009325356,-0.0008868042,-0.009824928,0.0009343115,0,0
0.414585,-30.06236,31.672843,-2.379068,1.883344E+028,0.009546764,-0.0008862358,-0.0100582,0.0009337127,0,0
0.415584,-30.736275,32.382861,-2.386204,1.72886E+028,0.009767917,-0.0008856439,-0.0102912,0.0009330891,0,0
0.416583,-31.408635,33.09124,-2.392905,1.580849E+028,0.00998881,-0.0008850285,-0.01052392,0.0009324407,0,0
0.417582,-32.079443,33.797984,-2.399279,1.437385E+028,0.01020944,-0.0008843896,-0.01075637,0.0009317677,0,0
0.418581,-32.7487,34.503095,-2.40542,1.296674E+028,0.01042979,-0.0008837274,-0.01098853,0.0009310699,0,0
0.41958,-33.416411,35.206576,-2.41117,1.162646E+028,0.01064987,-0.0008830417,-0.0112204,0.0009303475,0,0
0.420579,-34.082577,35.908429,-2.416632,1.0333E+028,0.01086967,-0.0008823327,-0.01145197,0.0009296005,0,0
0.421578,-34.7472,36.608657,-2.421818,9.085887E+027,0.01108918,-0.0008816004,-0.01168324,0.000928829,0,0
0.422577,-35.410284,37.307264,-2.426557,7.930429E+027,0.01130839,-0.0008808448,-0.0119142,0.000928033,0,0
0.423576,-36.071831,38.004251,-2.431008,6.831011E+027,0.01152731,-0.0008800661,-0.01214485,0.0009272125,0,0
0.424575,-36.731845,38.699622,-2.435235,5.774263E+027,0.01174592,-0.0008792641,-0.01237517,0.0009263676,0,0
0.425574,-37.390326,39.39338,-2.438999,4.822458E+027,0.01196423,-0.0008784391,-0.01260517,0.0009254983,0,0
0.426573,-38.047279,40.085526,-2.442425,3.947352E+027,0.01218221,-0.0008775909,-0.01283483,0.0009246047,0,0
0.427572,-38.702706,40.776065,-2.445588,3.131999E+027,0.01239988,-0.0008767197,-0.01306416,0.0009236868,0,0
0.428571,-39.35661,41.465,-2.44832,2.42207E+027,0.01261722,-0.0008758255,-0.01329314,0.0009227447,0,0
0.42957,-40.008993,42.152332,-2.450709,1.796923E+027,0.01283423,-0.0008749083,-0.01352178,0.0009217784,0,0
0.430569,-40.659858,42.838065,-2.452755,1.258028E+027,0.0130509,-0.0008739682,-0.01375005,0.0009207879,0,0
0.431568,-41.309209,43.522202,-2.454444,8.10811E+026,0.01326723,-0.0008730053,-0.01397797,0.0009197734,0,0
0.432567,-41.957047,44.204746,-2.455694,4.787047E+026,0.01348321,-0.0008720195,-0.01420552,0.0009187348,0,0
0.433566,-42.603376,44.8857,-2.456516,2.595194E+026,0.01369884,-0.0008710109,-0.0144327,0.0009176722,0,0
0.434565,-43.248198,45.565066,-2.457487,0,0.0139141,-0.0008699796,-0.0146595,0.0009165857,0,0
0.435564,-43.891517,46.242848,-2.457487,0,0.01412901,-0.0008689256,-0.01488592,0.0009154752,0,0
0.436563,-44.533334,46.919048,-2.457487,0,0.01434355,-0.000867849,-0.01511195,0.0009143409,0,0
0.437562,-45.173653,47.59367,-2.457487,0,0.01455771,-0.0008667498,-0.01533759,0.0009131828,0,0
0.438561,-45.812477,48.266717,-2.457487,0,0.01477149,-0.000865628,-0.01556282,0.0009120009,0,0
0.43956,-46.449808,48.938191,-2.457487,0,0.01498489,-0.0008644837,-0.01578765,0.0009107953,0,0
0.440559,-47.085649,49.608095,-2.457487,0,0.01519789,-0.0008633169,-0.01601207,0.000909566,0,0
0.441558,-47.720004,50.276432,-2.457487,0,0.0154105,-0.0008621277,-0.01623607,0.0009083131,0,0
0.442557,-48.352873,50.943206,-2.457487,0,0.01562272,-0.0008609162,-0.01645965,0.0009070367,0,0
0.443556,-48.984262,51.608419,-2.457487,0,0.01583452,-0.0008596823,-0.0166828,0.0009057367,0,0
0.444555,-49.614172,52.272074,-2.457487,0,0.01604591,-0.0008584261,-0.01690551,0.0009044132,0,0
0.445554,-50.242606,52.934174,-2.457487,0,0.01625689,-0.0008571478,-0.01712779,0.0009030664,0,0
0.446553,-50.869566,53.594721,-2.457487,0,0.01646744,-0.0008558472,-0.01734963,0.0009016962,0,0
0.447552,-51.495056,54.25372,-2.457487,0,0.01667757,-0.0008545245,-0.01757101,0.0009003026,0,0
0.448551,-52.119079,54.911172,-2.457487,0,0.01688727,-0.0008531797,-0.01779194,0.0008988858,0,0
0.44955,-52.741636,55.567081,-2.457487,0,0.01709653,-0.0008518129,-0.01801241,0.0008974458,0,0
0.450549,-53.362731,56.221449,-2.457487,0,0.01730535,-0.0008504242,-0.01823242,0.0008959826,0,0
0.451548,-53.982366,56.874279,-2.457487,0,0.01751372,-0.0008490134,-0.01845195,0.0008944963,0,0
0.452547,-54.600544,57.525574,-2.457487,0,0.01772163,-0.0008475808,-0.01867101,0.0008929869,0,0
0.453546,-55.217268,58.175336,-2.457487,0,0.01792909,-0.0008461264,-0.01888958,0.0008914546,0,0
0.454545,-55.832541,58.82357,-2.457487,0,0.01813609,-0.0008446502,-0.01910767,0.0008898993,0,0
0.455544,-56.446364,59.470276,-2.457487,0,0.01834262,-0.0008431522,-0.01932526,0.0008883211,0,0
0.456543,-57.05874,60.115458,-2.457487,0,0.01854868,-0.0008416325,-0.01954236,0.00088672,0,0
0.457542,-57.669672,60.759119,-2.457487,0,0.01875426,-0.0008400912,-0.01975895,0.0008850961,0,0
0.458541,-58.279163,61.401261,-2.457487,0,0.01895935,-0.0008385284,-0.01997503,0.0008834495,0,0
0.45954,-58.887215,62.041888,-2.457487,0,0.01916396,-0.000836944,-0.0201906,0.0008817803,0,0
0.460539,-59.493831,62.681,-2.457487,0,0.01936808,-0.0008353381,-0.02040565,0.0008800883,0,0
0.461538,-60.099012,63.318602,-2.457487,0,0.01957169,-0.0008337108,-0.02062018,0.0008783738,0,0
0.462537,-60.702762,63.954695,-2.457487,0,0.01977481,-0.0008320621,-0.02083417,0.0008766368,0,0
0.463536,-61.305082,64.589283,-2.457487,0,0.01997742,-0.000830392,-0.02104764,0.0008748773,0,0
0.464535,-61.905976,65.222367,-2.457487,0,0.02017951,-0.0008287008,-0.02126056,0.0008730954,0,0
0.465534,-62.505445,65.853951,-2.457487,0,0.02038109,-0.0008269882,-0.02147293,0.0008712912,0,0
0.466533,-63.103491,66.484035,-2.457487,0,0.02058214,-0.0008252546,-0.02168476,0.0008694646,0,0
0.467532,-63.700118,67.112624,-2.457487,0,0.02078267,-0.0008234998,-0.02189603,0.0008676158,0,0
0.468531,-64.295326,67.739719,-2.457487,0,0.02098266,-0.0008217239,-0.02210673,0.0008657448,0,0
0.46953,-64.889119,68.365322,-2.457487,0,0.02118212,-0.000819927,-0.02231688,0.0008638517,0,0
0.470529,-65.481499,68.989436,-2.457487,0,0.02138103,-0.0008181092,-0.02252645,0.0008619365,0,0
0.471528,-66.072467,69.612063,-2.457487,0,0.0215794,-0.0008162705,-0.02273544,0.0008599993,0,0
0.472527,-66.662026,70.233206,-2.457487,0,0.02177722,-0.0008144109,-0.02294385,0.0008580401,0,0
0.473526,-67.250177,70.852865,-2.457487,0,0.02197447,-0.0008125306,-0.02315168,0.000856059,0,0
0.474525,-67.836923,71.471044,-2.457487,0,0.02217117,-0.0008106295,-0.02335891,0.0008540561,0,0
0.475524,-68.422266,72.087744,-2.457487,0,0.0223673,-0.0008087077,-0.02356555,0.0008520313,0,0
0.476523,-69.006207,72.702968,-2.457487,0,0.02256286,-0.0008067653,-0.02377158,0.0008499849,0,0
0.477522,-69.588748,73.316717,-2.457487,0,0.02275784,-0.0008048024,-0.02397701,0.0008479168,0,0
0.478521,-70.169891,73.928993,-2.457487,0,0.02295224,-0.0008028189,-0.02418183,0.000845827,0,0
0.47952,-70.749639,74.539798,-2.457487,0,0.02314606,-0.000800815,-0.02438602,0.0008437158,0,0
0.480519,-71.327991,75.149134,-2.457487,0,0.02333928,-0.0007987906,-0.0245896,0.000841583,0,0
0.481518,-71.904951,75.757002,-2.457487,0,0.02353191,-0.0007967459,-0.02479255,0.0008394288,0,0
